ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged_real,usd_goal_real
382039686,Painted MonsterDice in limited Edition,Gaming Hardware,Games,EUR,26/10/2017,2500,23/09/2017 12:00,11166,successful,349,FR,12958.11,2901.24
382059427,21st Century Tarot,Illustration,Art,EUR,19/02/2017,1245,19/01/2017 13:42,288,failed,15,ES,305.54,1320.81
382060495,Pankapu: the Dreamkeeper,Video Games,Games,EUR,11/12/2015,40000,27/10/2015 10:59,53120,successful,1149,FR,58166.53,43800.1
382173360,"For your best relax get SOTA, sofa table with phone stand!",Gadgets,Technology,EUR,25/05/2016,500,04/05/2016 21:38,866,successful,17,IT,967.14,558.4
382257253,iLapis : Pencil Capacitive Stylus for Touchscreen,Gadgets,Technology,EUR,08/05/2017,33000,09/03/2017 11:15,7423,failed,175,IT,8073.22,35890.63
382644956,ACPAD – The Electronic Orchestra For Your Guitar,Technology,Technology,EUR,04/12/2015,40000,22/10/2015 13:04,296922,successful,1204,DE,323705.38,43608.14
382693998,MICRO Fire Steel Stick,Product Design,Design,EUR,04/04/2016,2000,29/02/2016 22:31,3277,successful,150,DE,3723.65,2272.6
383167391,"Hinia leather shoes ""Made with Love""",Footwear,Fashion,EUR,06/07/2016,5000,06/06/2016 05:53,594,failed,21,ES,657.56,5535.01
383418925,Parallel,Performances,Dance,EUR,15/07/2016,600,15/06/2016 19:33,901,successful,19,DE,1002.64,667.68
385766891,Eternity Photos - your memories impressed on marble forever,Photography,Photography,EUR,17/12/2015,2000,17/11/2015 18:03,821,canceled,21,IT,889.64,2167.2
385820962,Lest We Forget,Flight,Technology,EUR,22/09/2017,150000,23/08/2017 09:59,526,failed,14,DE,629.15,179415.11
385938111,Scalar M/XL: 3D modular printers (Imprimantes 3D modulables),3D Printing,Technology,EUR,20/07/2015,5000,20/06/2015 01:34,3352,failed,18,FR,3666.75,5469.5
386237232,A Chaplin´s parade in India.,Photography,Photography,EUR,18/03/2016,10000,17/02/2016 20:32,10100,successful,69,ES,11391.83,11279.04
386346461,Paillardes & Chants,Music,Music,EUR,02/11/2016,500,03/10/2016 16:49,1406.45,successful,86,FR,1560.17,554.65
386432128,PVC Pipe Instrument,DIY,Crafts,EUR,05/12/2017,100,26/10/2017 19:59,105,successful,6,ES,123.29,117.42
386813028,Exclusive Hand Painted Leather Bags - Limited-Edition,Accessories,Fashion,EUR,12/08/2016,12000,18/07/2016 20:44,3562,failed,17,FR,3974.47,13389.57
386883255,"The AKRONE ""K-01"" French - Ceramic - Automatic Watches",Design,Design,EUR,18/10/2015,30000,17/09/2015 19:43,71027,successful,165,FR,78726.45,33252.05
387284062,Marjolaine - Unwired (Official Music Video),Pop,Music,EUR,11/11/2017,450,27/10/2017 13:30,135,failed,6,DE,159.23,530.77
387550884,bionicTOYS | because nature is flexible,Product Design,Design,EUR,23/12/2016,30000,29/11/2016 07:03,30170,successful,187,DE,31515.72,31338.14
387717143,Destination Happiness Book-Limited Paperback Edition launch,Nonfiction,Publishing,EUR,25/09/2017,10000,26/08/2017 19:15,591,failed,25,ES,697.73,11805.96
387759019,Art of Anndr : A Fantasy Artbook,Illustration,Art,EUR,17/01/2016,1800,08/12/2015 20:02,7195,successful,138,FR,7776.36,1945.44
387844225,"Nos verres d’enfance devenus objets design ""iconic"" !",Product Design,Design,EUR,22/07/2016,25000,20/06/2016 16:27,5999,failed,129,FR,6607.26,27534.86
387950437,"Kyboka, Worlds' Ultimate Outdoor Utility Cart!",Product Design,Design,EUR,22/08/2016,200000,08/07/2016 09:02,34327,failed,86,NL,38755.17,225799.9
388154925,"Learn to Build Native Plugins (Android, iOS, WP10) for Unity",Apps,Technology,EUR,03/07/2016,2000,24/05/2016 11:52,77,failed,7,IT,85.24,2214.01
389761822,Color Quest Season 1,Tabletop Games,Games,EUR,30/03/2017,5000,07/03/2017 09:55,6037,successful,54,FR,6454.13,5345.48
390861606,El pulso de la información,Journalism,Journalism,EUR,07/07/2016,55000,08/05/2016 11:51,346,failed,10,ES,383.02,60885.16
390997366,SODOM: CAN ONE NIGHT CHANGE YOUR LIFE?,Romance,Film & Video,EUR,24/11/2016,13400,25/10/2016 19:26,3764,failed,58,DE,3986.82,14193.26
391218466,WHOUHAOU! Immersive installation dedicated to dance,Dance,Dance,EUR,26/06/2015,27000,27/05/2015 19:23,9200,failed,126,FR,10305.81,30245.32
391629879,"BeerDeCoded: the 1,000 beer genomes",Drinks,Food,EUR,29/06/2015,10000,27/05/2015 09:23,10773,successful,124,FR,11953.66,11095.95
392094416,"NERD 3CSup: Custom, Clear, Cardboard SUP Boards",Product Design,Design,EUR,06/06/2017,100000,07/04/2017 15:39,2521,canceled,12,IT,2817.48,111760.56
392266383,The Spirit of Adventure,Video Games,Games,EUR,02/06/2017,3000,23/04/2017 15:32,203,failed,8,BE,227.71,3365.11
392516655,VR Gladius - The ergonomic grip for the HTC Vive,Gaming Hardware,Games,EUR,14/11/2017,35000,25/10/2017 20:04,166,failed,6,DE,195.8,41282.35
392578888,A database of free images for speech therapists,Illustration,Art,EUR,03/05/2016,3000,04/03/2016 16:28,484,failed,38,IT,553.07,3428.1
392986350,"Persona Art Project - Wonderfully similar, beautifully ...",Illustration,Art,EUR,22/10/2015,9000,22/09/2015 11:07,1411,failed,45,NL,1563.95,9975.62
393346011,Miniatures base adapter. (25mm / 32mm),Tabletop Games,Games,EUR,01/08/2015,2289,02/07/2015 15:21,429,failed,21,ES,469.37,2504.4
393726242,KeyDuino - The quick & easy way to build NFC enabled things,DIY Electronics,Technology,EUR,17/12/2015,10000,17/11/2015 09:11,14434,successful,256,FR,15640.68,10836
394762815,Cuciniale – Cooks perfect meals for you every time,Hardware,Technology,EUR,09/11/2016,100000,10/10/2016 14:00,23738,canceled,145,DE,25884.05,109040.55
395043170,La Noche Triste playing cards,Playing Cards,Games,EUR,08/12/2017,4000,08/11/2017 23:03,1671,canceled,45,ES,1962.1,4696.82
395632530,Via Families: Global platform for educational exchanges,Technology,Technology,EUR,01/06/2016,50000,03/05/2016 16:10,1270,failed,8,ES,1416.56,55769.96
395873802,"LED-LINES, LED CAP",Wearables,Technology,EUR,19/01/2017,13500,05/12/2016 18:10,9304,failed,114,NL,9891.98,14353.15
396039145,Back To The Present,Science Fiction,Film & Video,EUR,02/08/2015,60000,03/07/2015 17:31,422,failed,10,FR,461.71,65646.23
397037267,Austria goes California,Documentary,Film & Video,EUR,21/12/2015,7000,21/11/2015 19:43,7032,successful,26,AT,7697.95,7662.92
397232597,Calamitatis Calamitatis,Shorts,Film & Video,EUR,12/04/2016,500,18/03/2016 22:58,504,successful,8,FR,568.71,564.2
397551099,Hring - Your Nail Art Palette Made Ring,Product Design,Design,EUR,16/10/2015,1000,21/09/2015 22:09,1057,successful,34,FR,1200.75,1136
397777921,SensorWake - Wake Up Happy with the Smell-Based Alarm Clock,Gadgets,Technology,EUR,01/07/2015,50000,27/05/2015 08:51,192453,successful,1504,FR,213544.82,55479.73
398102509,Artellio - The Unique Virtual Gallery For Art,Web,Technology,EUR,12/01/2017,250000,13/12/2016 21:16,1025.01,failed,15,DE,1092.76,266524.52
398465615,Beautiful electronics? rapidradio! cutest RaspberryPi radio,DIY Electronics,Technology,EUR,12/08/2015,200,13/07/2015 10:19,4127,successful,183,NL,4610.25,223.42
399697219,JWildfire flame GPU renderer,Software,Technology,EUR,05/05/2016,12345,05/04/2016 22:15,2405.9,failed,59,DE,2749.22,14106.64
399743090,Ekimana - Sustainable table ware & deco collection,Crafts,Crafts,EUR,08/10/2017,13000,11/09/2017 17:45,2047,canceled,18,FR,2417.51,15353
400073460,Waspclear / Wespenfreund (Canceled),Technology,Technology,EUR,06/05/2016,55000,07/04/2016 00:15,2489.5,canceled,84,AT,2844.75,62848.52
400288569,Dracucat : A vampire kitten card game,Tabletop Games,Games,EUR,29/10/2015,1900,29/09/2015 07:04,2944,successful,129,FR,3243.4,2093.23
400940642,a Diamond Marimba for Scordatura's Partch project,Music,Music,EUR,21/04/2017,3500,31/03/2017 14:22,3727.5,successful,66,NL,3987.7,3744.32
400952620,HEDGEHOG - clothing for men. (Canceled),Apparel,Fashion,EUR,01/05/2016,30000,01/04/2016 11:33,204,canceled,12,ES,233.11,34281.01
401966717,RGSP Magazine Vol.1,Zines,Publishing,EUR,06/10/2017,3050,06/09/2017 18:26,607,canceled,18,FR,710.61,3570.63
402267918,Les désailés - The wingless,Art,Art,EUR,06/07/2016,2500,27/05/2016 20:06,3407,successful,38,FR,3771.56,2767.51
402343716,Baby in mijn hoofd - 2e druk en vertalingen (Eng & Spa),Nonfiction,Publishing,EUR,27/05/2016,8000,27/04/2016 18:59,8388,successful,91,NL,9367.67,8934.35
402704977,S3AN - The Minimalist Customize Leather Wallet,Accessories,Fashion,EUR,30/11/2015,3000,04/11/2015 18:34,4028,successful,168,NL,4391.34,3270.61
403285788,I'm Back - Advance - Digital Back for 35mm analog cameras,3D Printing,Technology,EUR,21/03/2017,700,14/03/2017 20:54,2269,successful,86,IT,2451.65,756.35
403353073,ORAKELEI / Lenormand Edition,Academic,Publishing,EUR,21/09/2016,1000,22/08/2016 17:17,101,failed,6,DE,113.26,1121.4
403390220,Handmade italian tableware design by Punto Soave,Product Design,Design,EUR,08/07/2016,10000,08/06/2016 12:17,1308,failed,20,IT,1447.96,11070.03
403442794,Mars Tomorrow (Canceled),Video Games,Games,EUR,25/09/2015,50000,26/08/2015 20:04,1250,canceled,43,DE,1393.88,55755.03
403472306,SOS-6,Painting,Art,EUR,15/05/2016,360,15/04/2016 10:13,378,successful,9,NL,424.08,403.88
403489048,Keelcrab! First underwater Drone for the care of your Hull,Robots,Technology,EUR,25/11/2016,75000,11/10/2016 12:24,28298,failed,33,IT,29973.2,79439.9
403705909,Rockopolis,Tabletop Games,Games,EUR,06/11/2016,19000,06/10/2016 14:01,1238,canceled,26,IT,1349.92,20717.7
403776082,DOMSTADTLIEBE,Games,Games,EUR,03/04/2017,500,14/02/2017 15:25,550,successful,17,DE,584.65,531.5
403967318,Kenny Werner's Symphony in the Clouds,Jazz,Music,EUR,16/03/2017,5000,14/02/2017 10:24,5784,successful,194,ES,6210.27,5368.49
404085409,"HP Lovecraft : Cthulhu mythos ,the great old ones II",Tabletop Games,Games,EUR,02/01/2017,500,22/11/2016 20:56,5290,successful,61,ES,5601.56,529.45
404313811,Spain. A New Kind of Photography Book.,Photography,Photography,EUR,02/07/2015,6000,02/06/2015 06:43,7212,successful,130,ES,8002.4,6657.57
404370226,"Aloha: Smart, synchronized light shows made accessible",Hardware,Technology,EUR,21/12/2017,17500,21/11/2017 11:37,3333,failed,14,NL,3950.6,20742.71
404527227,>><< CLICK NEW VERSOxPARIS CAMPAIGN'S LINK >><< (Canceled),Accessories,Fashion,EUR,21/06/2016,10000,22/05/2016 11:55,1250,canceled,26,FR,1383.25,11065.99
404620600,Production artisanale de Jossamél au gingembre biologique,Drinks,Food,EUR,23/04/2016,15000,14/03/2016 22:59,1050,failed,6,FR,1197.32,17104.54
404627017,Final Strike,Tabletop Games,Games,EUR,03/01/2016,13000,08/11/2015 21:35,3763,failed,87,NL,4086.97,14119.23
404996054,Bagaroo - The Innovative Car Accessory,Product Design,Design,EUR,09/05/2017,30000,10/03/2017 09:47,751,failed,9,DE,816.78,32627.85
405041220,Otterus the Adorable Demon Pin!,Art,Art,EUR,20/07/2017,500,20/06/2017 19:52,1609,successful,84,IE,1873.2,582.1
406508920,ClipOn - up and above,Apps,Technology,EUR,29/08/2015,500,30/06/2015 18:47,120,failed,6,DE,133.66,556.9
406674307,MINE Anthology,Illustration,Art,EUR,17/09/2016,3000,18/08/2016 18:36,5205,successful,179,BE,5836.9,3364.21
406677993,AstroPiBox,Camera Equipment,Technology,EUR,27/01/2017,6000,28/12/2016 12:14,11867,successful,72,FR,12675.17,6408.61
406789840,Customisable RC Controller,DIY Electronics,Technology,EUR,20/03/2016,2000,19/02/2016 12:27,2423,successful,29,IE,2702.61,2230.8
407079697,"The First Line, A Manager's Handbook",Academic,Publishing,EUR,28/10/2016,5500,28/09/2016 17:29,5500,successful,6,ES,6007.12,6007.12
407117035,IMAGINARY MOVIES: Abbey Road + The London Symphony Orchestra,Classical Music,Music,EUR,28/08/2016,57000,29/06/2016 17:51,3061,failed,6,BE,3426.16,63799.78
407990682,"FlowerCube, the real dual boot Pc, Tv Box , Game Console",Hardware,Technology,EUR,02/04/2016,180000,22/02/2016 23:11,1061,failed,13,IT,1205.61,204533.83
408047652,EMBER - The multi-purpose fireplace accessory (Canceled),Product Design,Design,EUR,02/06/2015,15000,29/04/2015 06:50,2024,canceled,38,IE,2270.53,16827.08
408374341,Tankr (Canceled),Video Games,Games,EUR,09/10/2015,6000,09/09/2015 00:00,1313,canceled,25,ES,1491.83,6817.17
408834072,"STRELA WATCH - LOST IN SPACE, custom '60 Style wristwatch",Design,Design,EUR,18/11/2017,9000,16/10/2017 23:12,10342,successful,46,DE,12283.24,10689.34
409030617,Greg's fish and chips,Restaurants,Food,EUR,16/10/2015,2000,09/10/2015 11:52,2112,successful,13,IT,2399.24,2272
409184326,My Gift To The Planet Talent Jewelry,Jewelry,Fashion,EUR,18/07/2015,15000,18/06/2015 15:34,1225,failed,19,NL,1340.03,16408.51
409494296,RUMP! - It's a Jump and Rump!,Video Games,Games,EUR,05/07/2015,10000,20/05/2015 15:16,1488,failed,46,DE,1664.34,11185.06
409567774,Unpopular Tales Vol I: The Lost Files (an illustrated novel),Fiction,Publishing,EUR,04/12/2016,3500,25/10/2016 19:26,3735,successful,77,ES,3943.78,3695.65
409946080,DANVER BAG | Your packable sport & travel bag. The Relaunch!,Product Design,Design,EUR,28/03/2016,7000,16/02/2016 17:26,9449,successful,110,IT,10802.07,8002.38
410129128,PMR Street,Apps,Technology,EUR,02/12/2016,15000,25/10/2016 16:03,17276.5,successful,212,FR,18385.71,15963.05
410146402,NOT A DRONE Parterre FanAction | Muse @ Milano 14/05/2016,Rock,Music,EUR,31/03/2016,150,01/02/2016 17:49,37,canceled,6,IT,42.3,171.48
410233162,Katharina – Schenkt Dir Zeit,Product Design,Design,EUR,02/02/2017,2000,18/01/2017 16:01,1133,failed,24,DE,1216.96,2148.2
410908288,Leolola. photo art on fine scarves made in Italy,Fashion,Fashion,EUR,02/08/2015,7500,03/07/2015 22:08,3160,failed,19,DE,3457.37,8205.78
410969678,"3D Smart Zoo, Play, Learn & Discover",Games,Games,EUR,30/10/2016,30000,30/09/2016 22:33,168,canceled,6,AT,186.36,33278.98
411177024,"Corvus Tristis, Chroniques des Hommes-Corbeaux",Graphic Novels,Comics,EUR,16/11/2015,11000,17/09/2015 19:27,3647,failed,44,FR,3897.91,11756.78
413009704,"TRAKTOR | magnetic wood. ""Infused with attraction.""",Product Design,Design,EUR,14/10/2017,25000,14/09/2017 18:53,31301,successful,248,BE,36991.38,29544.89
413057407,BRET. / Designed in Alsace,Product Design,Design,EUR,15/10/2015,5000,15/09/2015 21:03,255,failed,11,FR,289.68,5680.01
413585412,"Shooting The Music Video For My Song ""Justice""",Electronic Music,Music,EUR,16/11/2015,4000,20/10/2015 11:20,4235,successful,57,FR,4526.36,4275.19
413833065,Talé (taledock),Product Design,Design,EUR,06/12/2016,70000,07/10/2016 19:09,1054,failed,12,IT,1112.92,73912.95
414416772,The Best Gloves Integrated Rain Jacket,Apparel,Fashion,EUR,20/11/2015,25000,21/10/2015 17:29,337,failed,7,IT,360.19,26719.96
414672398,Kunstallee@Annenversum Graz,Public Art,Art,EUR,16/06/2017,2500,17/05/2017 10:44,622.34,failed,18,AT,694.96,2791.74
414914985,Conference Management Software - vCongress by SciSerTec,Software,Technology,EUR,08/10/2016,9999,05/09/2016 14:24,2121,failed,7,DE,2333.51,11000.85
414964217,Youfigure3D,Apps,Technology,EUR,19/07/2015,44,24/06/2015 12:05,446,successful,11,FR,487.88,48.13
415100673,MOKEY - More than a Key,Product Design,Design,EUR,03/09/2015,135000,04/08/2015 17:27,1516,failed,70,DE,1688.52,150362.54
415264066,Sportfestival Buitenadem,Music,Music,EUR,30/04/2015,30000,22/03/2015 10:38,321,failed,6,NL,360,33645.11
416547241,"OviStand, the feather light foldable laptop stand",Technology,Technology,EUR,13/04/2017,6000,14/03/2017 11:49,8258,successful,244,NL,8778.29,6378.03
416971159,The Coffeemonsters Book – Illustrations made from coffee,Illustration,Art,EUR,01/03/2016,10000,31/01/2016 14:20,17136,successful,445,DE,18798.13,10969.96
417539393,Luxurious Creative Handbags,Fashion,Fashion,EUR,20/08/2015,6500,06/07/2015 13:38,6798,successful,37,ES,7668.79,7332.62
417652056,Le jeu de l'amour,Playing Cards,Games,EUR,07/02/2016,10000,01/02/2016 13:35,1857,failed,84,FR,2093.76,11274.97
417810959,"""Boo:ooM"" - Album & Animated Music Video Project",Music,Music,EUR,22/07/2017,4000,20/06/2017 20:59,6488,successful,139,FR,7609.75,4691.59
418062625,The Heirs of Avalon,Publishing,Publishing,EUR,06/06/2017,2800,02/05/2017 21:31,2840,successful,18,FR,3174,3129.3
418157768,"Shoulder Strap Innovation for travel,- sport and laptop bags",Gadgets,Technology,EUR,17/03/2016,3000,21/02/2016 19:31,1341,failed,32,DE,1512.52,3383.71
418668620,Snoozle - the snooze proof alarm clock,Gadgets,Technology,EUR,10/09/2017,20000,11/08/2017 15:05,1309,failed,34,DE,1565.96,23926.02
418835557,Writing an inmate,Documentary,Film & Video,EUR,09/05/2016,15000,10/03/2016 17:30,44,failed,6,NL,49.93,17022.05
418904707,Aik - a surrealistic 2D game,Video Games,Games,EUR,16/07/2016,10000,16/06/2016 18:01,3630.75,failed,213,DE,3998.89,11013.94
419579994,Q'THULU,Tabletop Games,Games,EUR,12/11/2016,999,13/10/2016 18:13,1839,successful,29,IT,1954.68,1061.84
419666643,Color Quest Season 2,Tabletop Games,Games,EUR,30/11/2017,10000,07/11/2017 09:58,7787,failed,59,FR,9254.81,11884.95
419673470,FADEee Smart Pen,Hardware,Technology,EUR,19/07/2015,75000,19/06/2015 22:12,1093,failed,14,IE,1195.63,82042.53
419904796,Living with Lyme Disease,Documentary,Film & Video,EUR,16/07/2016,22000,16/06/2016 15:28,685,failed,12,IE,754.46,24230.68
420024654,CIABATTINA - Glowing Flip-Flops (Canceled),Footwear,Fashion,EUR,07/04/2016,25000,08/03/2016 14:59,2541,canceled,90,IT,2887.34,28407.48
420256819,RZR-SHAVING: a groundbreaking redesign of the classic razor,Technology,Technology,EUR,29/04/2016,100000,29/03/2016 08:57,17830,failed,202,NL,20331.6,114030.29
420533463,"Artist talks with Marilyn Manson, Matthew Barney & more",Art Books,Publishing,EUR,15/06/2015,15000,12/05/2015 09:42,7528,failed,23,DE,8505.93,16948.58
420560303,Song of Horror,Video Games,Games,EUR,03/07/2015,75000,03/06/2015 18:25,18146,failed,474,ES,20134.7,83219.6
420754394,"Game Box - Retrogame Emulator, Media Player, Linux Console",Gaming Hardware,Games,EUR,31/07/2017,15000,23/06/2017 11:49,15009,suspended,99,IT,17812.72,17802.04
420969283,FLECTR - Ultra performance wheel reflectors,Product Design,Design,EUR,17/05/2016,4500,12/04/2016 09:52,67619,successful,1693,DE,75861.33,5048.52
421917098,BEING BLIND - The book about a different reality.,Art Books,Publishing,EUR,18/12/2016,19000,18/11/2016 11:52,3832,failed,46,FR,4002.92,19847.49
422008485,Préludes: the new album release by Marietta Petkova,Classical Music,Music,EUR,20/10/2016,6000,20/09/2016 22:51,8130,successful,71,NL,8850.33,6531.61
422114432,Astropolis II - The Galactic Melting Pot,Tabletop Games,Games,EUR,18/06/2017,4000,29/05/2017 20:00,18610,successful,200,DE,20793.06,4469.22
422132309,Past - Passato,Comic Books,Comics,EUR,31/08/2016,500,01/08/2016 17:16,682,successful,34,IT,763.36,559.65
422707730,Malko Bottle™| Functionality meets Design,Product Design,Design,EUR,04/08/2017,50000,20/06/2017 12:26,8162.18,failed,176,IT,9686.9,59340.14
422829029,SKULL SODA mini EP digital + exclusive t-shirt,Indie Rock,Music,EUR,14/11/2017,1500,10/10/2017 10:44,1844,successful,54,FR,2174.99,1769.24
422861255,"Plankpad: Strong Back, Core & 6-Pack Abs while Playing Games",Product Design,Design,EUR,29/11/2017,10000,30/10/2017 18:09,123880,successful,1631,DE,147230.81,11884.95
423105104,Have more time to Enjoy Your Life with Corelike,Web,Technology,EUR,14/01/2018,20000,09/12/2017 21:30,505.22,live,18,DE,613.18,24273.91
424288939,Homebird - spread your wings,Documentary,Film & Video,EUR,06/11/2015,7000,07/09/2015 08:01,7016,successful,37,AT,7622.19,7604.81
425168699,"The Row, a Photo Book",Photobooks,Photography,EUR,01/05/2015,16500,22/03/2015 11:09,17304,successful,60,NL,19416.73,18514.57
425630601,PlayStation Anthology,Publishing,Publishing,EUR,05/05/2017,40000,05/04/2017 18:08,44856,successful,635,FR,49166.42,43843.78
